Year,State,District,Crop,Area_Hectares,Production_MT,Unit,Soil_Type,Irrigation_Type,Fertilizer_Used,Avg_Rainfall_mm,Avg_Temp_C,Weather_Condition,Seed_Variety,Pesticide_Used,Organic,Govt_Subsidy_Availed,Machinery_Used,Farming_Practice,Labor_Type,Crop_Cycle_Months,Yield_per_Hectare,Storage_Facility,Market_Access,Farmer_ID
2000,Bihar,East Mary,Maize,8562.03,19262.36,Metric Tonnes,Loamy,Sprinkler,Compost,150.0,36.71,Normal,Maize-Var-9,Yes,No,No,Tractor,Mixed,Hired,5,2.25,Warehouse,Local,F56805
2000,Bihar,Taylorfort,Barley,1418.41,4860.12,Metric Tonnes,Sandy,Tube Well,Urea,54.25,39.25,Coldwave,Barley-Var-6,Yes,Yes,No,Combined Harvester,Modern,Both,4,3.43,None,Export,F72722
2000,Bihar,North Thomasport,Barley,408.75,1341.62,Metric Tonnes,Clay,Tube Well,Urea,234.7,39.82,Heatwave,Barley-Var-1,No,Yes,Yes,Tractor,Traditional,Hired,5,3.28,None,Export,F81176
2000,Bihar,Christinechester,Sugarcane,743.58,1939.03,Metric Tonnes,Sandy,Canal,DAP,389.26,28.08,Flood,Sugarcane-Var-6,Yes,No,No,Tractor,Modern,Hired,6,2.61,None,Export,F60678
2000,Bihar,Craigborough,Sugarcane,4417.53,12773.27,Metric Tonnes,Sandy,Tube Well,NPK,209.09,30.69,Heatwave,Sugarcane-Var-6,No,Yes,No,Tractor,Modern,Both,9,2.89,Cold Storage,National,F52101
2000,Bihar,Curtisside,Sugarcane,3601.75,11894.13,Metric Tonnes,Loamy,Canal,Compost,65.91,22.02,Flood,Sugarcane-Var-5,No,No,Yes,Combined Harvester,Modern,Hired,6,3.3,Cold Storage,National,F90589
2000,Bihar,East Anthonyland,Cotton,5801.82,19033.02,Metric Tonnes,Sandy,Canal,Urea,209.48,30.5,Heatwave,Cotton-Var-6,Yes,Yes,Yes,Combined Harvester,Mixed,Hired,3,3.28,Cold Storage,Local,F40932
2000,Bihar,North Samantha,Cotton,3149.34,5908.93,Metric Tonnes,Sandy,Rainfed,NPK,212.29,23.83,Coldwave,Cotton-Var-1,Yes,No,No,Manual,Modern,Family,7,1.88,Cold Storage,National,F62171
2000,Bihar,East Denise,Cotton,7176.99,11881.29,Metric Tonnes,Sandy,Rainfed,DAP,391.04,39.66,Normal,Cotton-Var-1,Yes,No,No,Combined Harvester,Traditional,Hired,9,1.66,Warehouse,Export,F38124
2000,Bihar,Crawfordside,Millet,5487.21,14114.15,Metric Tonnes,Sandy,Drip,DAP,158.33,35.34,Normal,Millet-Var-3,Yes,No,Yes,Combined Harvester,Modern,Family,9,2.57,None,National,F97535
2000,Bihar,Kevinbury,Millet,7589.31,13852.26,Metric Tonnes,Sandy,Canal,Vermicompost,368.82,35.56,Coldwave,Millet-Var-5,No,Yes,Yes,Manual,Mixed,Family,3,1.83,Cold Storage,State,F41029
2000,Bihar,Reedville,Millet,6444.69,19021.1,Metric Tonnes,Silty,Canal,Compost,264.7,25.46,Coldwave,Millet-Var-10,No,No,Yes,Combined Harvester,Traditional,Family,5,2.95,Warehouse,Export,F78903
2000,Bihar,North Sherry,Millet,5782.01,18688.21,Metric Tonnes,Silty,Drip,Vermicompost,65.83,15.66,Normal,Millet-Var-3,No,Yes,No,Manual,Mixed,Both,5,3.23,Cold Storage,State,F26912
2000,Tamil Nadu,Susanmouth,Wheat,2512.26,7841.04,Metric Tonnes,Peaty,Canal,Urea,395.55,18.76,Coldwave,Wheat-Var-3,No,Yes,Yes,Manual,Mixed,Family,5,3.12,None,National,F20336
2000,Tamil Nadu,South Jimmyfurt,Wheat,5343.38,12085.55,Metric Tonnes,Sandy,Tube Well,Vermicompost,389.47,36.05,Flood,Wheat-Var-3,No,Yes,Yes,Combined Harvester,Mixed,Family,4,2.26,None,National,F83874
2000,Tamil Nadu,Lake Edward,Wheat,6912.08,16847.41,Metric Tonnes,Loamy,Canal,Urea,195.19,21.84,Normal,Wheat-Var-10,No,Yes,No,Combined Harvester,Mixed,Family,6,2.44,None,National,F94136
2000,Tamil Nadu,Port Breanna,Rice,495.23,1599.32,Metric Tonnes,Silty,Tube Well,NPK,334.52,39.99,Flood,Rice-Var-8,Yes,Yes,Yes,Manual,Modern,Hired,6,3.23,Cold Storage,National,F89516
2000,Tamil Nadu,Josephmouth,Rice,7635.18,19934.42,Metric Tonnes,Clay,Rainfed,Compost,319.15,38.62,Flood,Rice-Var-7,Yes,No,Yes,Manual,Traditional,Hired,3,2.61,Warehouse,Export,F42495
2000,Tamil Nadu,Porterburgh,Rice,8556.75,17068.12,Metric Tonnes,Clay,Canal,Urea,207.69,18.23,Flood,Rice-Var-7,No,Yes,Yes,Manual,Mixed,Both,5,1.99,Cold Storage,State,F75308
2000,Tamil Nadu,West Carl,Maize,7043.34,19104.0,Metric Tonnes,Silty,Drip,Compost,130.02,31.79,Heatwave,Maize-Var-1,Yes,No,No,Tractor,Traditional,Both,5,2.71,Cold Storage,Local,F46877
2000,Tamil Nadu,Stanleystad,Maize,5664.11,12553.5,Metric Tonnes,Silty,Sprinkler,NPK,89.75,31.79,Flood,Maize-Var-9,Yes,Yes,No,Tractor,Modern,Both,5,2.22,Warehouse,National,F15930
2000,Tamil Nadu,Calhounmouth,Maize,3496.64,10646.0,Metric Tonnes,Silty,Canal,Vermicompost,232.06,36.3,Coldwave,Maize-Var-4,No,No,Yes,Manual,Mixed,Hired,9,3.04,None,National,F91689
2000,Tamil Nadu,East Christopher,Maize,4295.47,11262.18,Metric Tonnes,Peaty,Canal,DAP,356.83,25.09,Normal,Maize-Var-7,No,No,No,Tractor,Traditional,Both,7,2.62,Warehouse,Local,F15938
2000,Tamil Nadu,North Brucefurt,Barley,1998.82,3113.3,Metric Tonnes,Clay,Rainfed,NPK,314.3,30.51,Coldwave,Barley-Var-8,Yes,Yes,No,Combined Harvester,Modern,Family,6,1.56,None,National,F87820
2000,Tamil Nadu,Jefferyberg,Barley,7388.42,14229.56,Metric Tonnes,Sandy,Sprinkler,Vermicompost,97.73,15.36,Coldwave,Barley-Var-8,No,No,Yes,Manual,Modern,Both,3,1.93,Warehouse,National,F92478
2000,Tamil Nadu,New Gabrielle,Sugarcane,2737.65,7336.46,Metric Tonnes,Peaty,Drip,Compost,187.29,25.94,Coldwave,Sugarcane-Var-10,Yes,Yes,No,Tractor,Mixed,Both,8,2.68,None,Export,F29369
2000,Tamil Nadu,Mcintoshshire,Sugarcane,8254.5,18131.09,Metric Tonnes,Clay,Canal,Vermicompost,229.9,34.59,Normal,Sugarcane-Var-4,Yes,No,No,Manual,Traditional,Hired,8,2.2,Cold Storage,Export,F75774
2000,Tamil Nadu,Huffmanberg,Cotton,3000.02,8232.58,Metric Tonnes,Silty,Canal,DAP,351.83,38.74,Coldwave,Cotton-Var-4,No,No,No,Manual,Traditional,Hired,7,2.74,Warehouse,National,F98587
2000,Tamil Nadu,South Tracyside,Cotton,1004.4,3367.93,Metric Tonnes,Sandy,Sprinkler,NPK,222.24,21.46,Drought,Cotton-Var-4,No,No,Yes,Manual,Modern,Both,4,3.35,None,Export,F51555
2000,Tamil Nadu,Port Anashire,Cotton,2732.07,9453.15,Metric Tonnes,Silty,Rainfed,Vermicompost,222.42,23.22,Flood,Cotton-Var-5,Yes,No,No,Manual,Traditional,Hired,3,3.46,Warehouse,Local,F55398
2000,Tamil Nadu,Francoland,Cotton,6489.61,12851.32,Metric Tonnes,Silty,Rainfed,NPK,76.55,18.22,Drought,Cotton-Var-4,No,No,Yes,Tractor,Mixed,Both,7,1.98,Cold Storage,State,F16653
2000,Tamil Nadu,South James,Millet,1661.43,2996.89,Metric Tonnes,Peaty,Tube Well,DAP,98.59,31.02,Normal,Millet-Var-2,No,No,No,Tractor,Mixed,Family,3,1.8,None,State,F63334
2000,Tamil Nadu,Johnsonshire,Millet,1846.66,4046.66,Metric Tonnes,Silty,Drip,DAP,363.88,26.85,Flood,Millet-Var-6,No,Yes,Yes,Combined Harvester,Mixed,Family,7,2.19,None,Local,F32946
2000,Tamil Nadu,Toddton,Millet,7327.92,13517.38,Metric Tonnes,Silty,Tube Well,Urea,117.3,16.02,Heatwave,Millet-Var-8,Yes,No,Yes,Tractor,Modern,Both,7,1.84,Cold Storage,National,F47298
2000,Tamil Nadu,Rojasland,Millet,1844.38,3794.23,Metric Tonnes,Silty,Sprinkler,Vermicompost,111.95,17.22,Heatwave,Millet-Var-3,No,No,Yes,Tractor,Modern,Family,8,2.06,Warehouse,National,F34405
2000,Gujarat,Wilsonport,Wheat,1177.92,2852.4,Metric Tonnes,Sandy,Rainfed,Vermicompost,122.22,24.11,Drought,Wheat-Var-3,No,No,No,Tractor,Modern,Both,3,2.42,Cold Storage,State,F72580
2000,Gujarat,New Crystalhaven,Wheat,3581.18,10316.64,Metric Tonnes,Sandy,Tube Well,Urea,63.76,34.99,Flood,Wheat-Var-7,Yes,No,No,Manual,Modern,Both,8,2.88,None,Local,F44282
2000,Gujarat,Ricardomouth,Rice,7660.91,12744.06,Metric Tonnes,Sandy,Tube Well,Urea,355.75,38.02,Normal,Rice-Var-8,No,Yes,No,Combined Harvester,Mixed,Both,9,1.66,Warehouse,Local,F93717
2000,Gujarat,Jaimetown,Rice,823.38,1691.02,Metric Tonnes,Sandy,Rainfed,Vermicompost,332.17,33.71,Drought,Rice-Var-4,Yes,No,Yes,Manual,Mixed,Both,5,2.05,Warehouse,Export,F80453
2000,Gujarat,Hallmouth,Rice,2135.91,4098.16,Metric Tonnes,Clay,Tube Well,Vermicompost,179.67,27.11,Normal,Rice-Var-9,No,No,Yes,Combined Harvester,Traditional,Family,9,1.92,None,State,F85065
2000,Gujarat,New Robinchester,Rice,5610.79,12555.97,Metric Tonnes,Peaty,Tube Well,DAP,211.89,33.69,Flood,Rice-Var-9,No,Yes,Yes,Combined Harvester,Mixed,Hired,3,2.24,None,Export,F17292
2000,Gujarat,Lake Gavinview,Maize,606.18,1215.32,Metric Tonnes,Clay,Sprinkler,NPK,299.67,37.38,Heatwave,Maize-Var-10,Yes,No,No,Combined Harvester,Traditional,Hired,5,2.0,Cold Storage,State,F85800
2000,Gujarat,Julieberg,Maize,4086.11,10477.71,Metric Tonnes,Loamy,Canal,NPK,87.51,26.19,Flood,Maize-Var-2,Yes,Yes,No,Tractor,Modern,Hired,4,2.56,Cold Storage,Export,F59081
2000,Gujarat,Swansonland,Maize,5484.31,10886.04,Metric Tonnes,Silty,Drip,NPK,144.24,24.43,Heatwave,Maize-Var-2,Yes,No,Yes,Tractor,Mixed,Hired,7,1.98,Cold Storage,State,F10455
2000,Gujarat,Smithside,Barley,415.73,891.39,Metric Tonnes,Sandy,Drip,Vermicompost,124.01,23.19,Heatwave,Barley-Var-9,No,Yes,Yes,Manual,Modern,Family,5,2.14,Cold Storage,Local,F14222
2000,Gujarat,West Luishaven,Barley,864.16,2835.36,Metric Tonnes,Silty,Sprinkler,Urea,257.76,31.98,Drought,Barley-Var-4,Yes,Yes,Yes,Manual,Mixed,Both,8,3.28,Cold Storage,State,F15798
2000,Gujarat,South Lawrence,Sugarcane,6363.47,15888.84,Metric Tonnes,Silty,Tube Well,Vermicompost,80.42,28.43,Drought,Sugarcane-Var-1,Yes,No,Yes,Combined Harvester,Mixed,Hired,7,2.5,None,National,F41051
2000,Gujarat,New Vickie,Sugarcane,3993.27,11943.4,Metric Tonnes,Sandy,Tube Well,Vermicompost,201.08,18.19,Drought,Sugarcane-Var-7,No,No,Yes,Combined Harvester,Mixed,Both,4,2.99,None,Export,F82856
2000,Gujarat,Lake Adrianfurt,Sugarcane,2710.33,6033.63,Metric Tonnes,Silty,Canal,Compost,276.07,29.27,Heatwave,Sugarcane-Var-9,No,No,No,Tractor,Modern,Hired,4,2.23,None,Export,F41584
2000,Gujarat,Cervantesberg,Cotton,2143.34,7443.89,Metric Tonnes,Sandy,Tube Well,NPK,262.02,20.93,Normal,Cotton-Var-9,No,No,Yes,Manual,Traditional,Hired,4,3.47,Warehouse,Local,F68954
2000,Gujarat,Cooperchester,Cotton,1376.05,2484.76,Metric Tonnes,Sandy,Canal,Vermicompost,136.09,19.02,Drought,Cotton-Var-1,No,No,Yes,Tractor,Traditional,Both,8,1.81,None,State,F72835
2000,Gujarat,Valenzuelaberg,Millet,1998.88,4138.06,Metric Tonnes,Sandy,Rainfed,Urea,110.68,37.42,Drought,Millet-Var-4,Yes,No,Yes,Combined Harvester,Mixed,Both,4,2.07,Warehouse,State,F82362
2000,Gujarat,Lake Robertstad,Millet,809.94,2064.56,Metric Tonnes,Sandy,Rainfed,NPK,193.64,39.56,Heatwave,Millet-Var-9,No,No,No,Manual,Mixed,Hired,6,2.55,Cold Storage,Export,F51973
2000,Rajasthan,Douglasberg,Wheat,1169.47,2684.76,Metric Tonnes,Sandy,Rainfed,NPK,389.31,36.64,Normal,Wheat-Var-10,Yes,Yes,Yes,Manual,Mixed,Both,7,2.3,None,Export,F48691
2000,Rajasthan,East Annaside,Wheat,8152.03,16432.91,Metric Tonnes,Clay,Tube Well,Compost,109.81,31.72,Drought,Wheat-Var-7,Yes,No,No,Manual,Modern,Both,8,2.02,None,Export,F70401
2000,Rajasthan,Harrisport,Rice,7125.56,18622.83,Metric Tonnes,Sandy,Tube Well,DAP,250.06,22.0,Coldwave,Rice-Var-8,Yes,Yes,Yes,Tractor,Mixed,Family,9,2.61,Cold Storage,Export,F28021
2000,Rajasthan,Port Gary,Rice,8273.42,15505.11,Metric Tonnes,Clay,Canal,DAP,163.29,25.64,Normal,Rice-Var-4,No,No,Yes,Combined Harvester,Mixed,Both,7,1.87,Warehouse,Export,F12061
2000,Rajasthan,Port Jessicamouth,Maize,5238.97,10398.4,Metric Tonnes,Peaty,Sprinkler,NPK,90.19,30.27,Normal,Maize-Var-1,No,No,Yes,Combined Harvester,Mixed,Both,6,1.98,Cold Storage,Local,F22624
2000,Rajasthan,Port Cassidy,Maize,2301.73,6128.3,Metric Tonnes,Peaty,Tube Well,DAP,104.03,27.03,Drought,Maize-Var-10,No,No,No,Manual,Traditional,Hired,6,2.66,Warehouse,State,F39603
2000,Rajasthan,Danielbury,Barley,6787.96,10885.49,Metric Tonnes,Loamy,Canal,Urea,167.81,18.36,Heatwave,Barley-Var-7,No,No,Yes,Combined Harvester,Traditional,Both,4,1.6,Cold Storage,Export,F66873
2000,Rajasthan,North Adrienne,Barley,498.81,1735.81,Metric Tonnes,Sandy,Sprinkler,Urea,162.82,35.25,Coldwave,Barley-Var-1,Yes,Yes,No,Manual,Traditional,Family,8,3.48,Warehouse,Local,F33508
2000,Rajasthan,Leslieburgh,Barley,1909.0,5465.49,Metric Tonnes,Sandy,Canal,DAP,316.08,29.89,Coldwave,Barley-Var-3,No,Yes,No,Tractor,Mixed,Family,7,2.86,Warehouse,National,F60311
2000,Rajasthan,East Geraldhaven,Sugarcane,4172.58,9695.74,Metric Tonnes,Clay,Canal,Vermicompost,172.1,38.24,Flood,Sugarcane-Var-1,Yes,No,Yes,Tractor,Modern,Both,9,2.32,None,Export,F52778
2000,Rajasthan,Margaretshire,Sugarcane,4867.88,16697.08,Metric Tonnes,Loamy,Rainfed,NPK,93.5,33.27,Heatwave,Sugarcane-Var-4,No,No,No,Tractor,Mixed,Both,8,3.43,Warehouse,Local,F91083
2000,Rajasthan,West Gloria,Sugarcane,10092.88,18797.64,Metric Tonnes,Sandy,Tube Well,Urea,73.27,33.53,Normal,Sugarcane-Var-5,Yes,No,Yes,Combined Harvester,Modern,Hired,5,1.86,Cold Storage,Local,F10680
2000,Rajasthan,Sharonhaven,Sugarcane,3675.72,11702.23,Metric Tonnes,Sandy,Drip,Compost,98.92,34.88,Flood,Sugarcane-Var-2,Yes,Yes,Yes,Manual,Modern,Both,7,3.18,None,Export,F23538
2000,Rajasthan,North Williamfurt,Cotton,2425.27,4431.73,Metric Tonnes,Loamy,Rainfed,Vermicompost,107.49,35.36,Normal,Cotton-Var-10,No,No,Yes,Manual,Modern,Hired,9,1.83,Cold Storage,State,F84967
2000,Rajasthan,Elizabethchester,Cotton,5290.91,13471.35,Metric Tonnes,Peaty,Tube Well,NPK,175.59,36.93,Drought,Cotton-Var-3,No,No,No,Manual,Traditional,Family,4,2.55,Warehouse,National,F65194
2000,Rajasthan,North Jason,Millet,2602.03,8152.68,Metric Tonnes,Silty,Canal,Compost,203.7,24.42,Flood,Millet-Var-4,No,Yes,No,Tractor,Traditional,Hired,3,3.13,Warehouse,National,F91289
2000,Rajasthan,North Chadport,Millet,4528.47,9522.26,Metric Tonnes,Silty,Rainfed,NPK,311.66,27.57,Flood,Millet-Var-7,Yes,No,No,Combined Harvester,Mixed,Family,6,2.1,Warehouse,State,F62198
2000,Rajasthan,South Adam,Millet,1524.07,5028.15,Metric Tonnes,Sandy,Rainfed,NPK,184.36,28.59,Coldwave,Millet-Var-4,No,No,No,Manual,Modern,Family,7,3.3,Cold Storage,State,F99353
2000,West Bengal,West Lorifurt,Wheat,6613.2,18176.21,Metric Tonnes,Loamy,Drip,DAP,90.91,38.5,Heatwave,Wheat-Var-5,Yes,No,No,Tractor,Mixed,Hired,4,2.75,Warehouse,State,F65460
2000,West Bengal,East Matthew,Wheat,5871.62,12740.31,Metric Tonnes,Silty,Canal,NPK,98.75,34.85,Coldwave,Wheat-Var-8,No,No,Yes,Manual,Mixed,Both,7,2.17,None,Local,F24335
2000,West Bengal,South Michael,Wheat,4905.26,12591.42,Metric Tonnes,Clay,Rainfed,DAP,362.86,34.71,Coldwave,Wheat-Var-1,No,No,No,Tractor,Traditional,Family,5,2.57,Cold Storage,State,F68429
2000,West Bengal,Port Jamesport,Wheat,1628.33,3457.66,Metric Tonnes,Sandy,Drip,NPK,136.97,33.6,Coldwave,Wheat-Var-9,Yes,No,Yes,Manual,Traditional,Hired,6,2.12,Cold Storage,Local,F28569
2000,West Bengal,West Phillip,Rice,437.11,1153.88,Metric Tonnes,Sandy,Rainfed,NPK,316.86,36.92,Drought,Rice-Var-9,No,No,No,Tractor,Modern,Both,8,2.64,Warehouse,National,F18804
2000,West Bengal,Landryborough,Rice,2281.8,7170.59,Metric Tonnes,Sandy,Canal,Urea,88.72,36.16,Normal,Rice-Var-6,Yes,Yes,Yes,Combined Harvester,Traditional,Both,4,3.14,Warehouse,Export,F70562
2000,West Bengal,North Christopherton,Rice,1301.34,2986.03,Metric Tonnes,Clay,Drip,DAP,329.05,18.75,Drought,Rice-Var-7,No,Yes,Yes,Manual,Mixed,Hired,6,2.29,Cold Storage,State,F36972
2000,West Bengal,New Heidi,Maize,1688.03,4970.4,Metric Tonnes,Loamy,Sprinkler,Urea,302.01,31.03,Coldwave,Maize-Var-3,No,No,Yes,Manual,Traditional,Hired,8,2.94,Warehouse,National,F88246
2000,West Bengal,Lake Brandon,Maize,5427.29,14031.99,Metric Tonnes,Silty,Sprinkler,NPK,138.13,23.64,Coldwave,Maize-Var-2,No,No,No,Combined Harvester,Traditional,Both,8,2.59,Warehouse,Local,F98094
2000,West Bengal,New Josephhaven,Maize,1218.35,4041.16,Metric Tonnes,Clay,Rainfed,Urea,254.19,25.02,Drought,Maize-Var-5,Yes,Yes,No,Combined Harvester,Traditional,Both,6,3.32,Warehouse,State,F85340
2000,West Bengal,West Nicole,Barley,2801.27,9509.11,Metric Tonnes,Silty,Tube Well,NPK,103.67,29.66,Coldwave,Barley-Var-3,Yes,No,No,Tractor,Traditional,Hired,9,3.39,Warehouse,Local,F57059
2000,West Bengal,West Dennis,Barley,3806.53,10364.83,Metric Tonnes,Loamy,Drip,DAP,56.34,36.8,Drought,Barley-Var-7,No,No,No,Manual,Mixed,Hired,6,2.72,Cold Storage,Local,F84107
2000,West Bengal,Clarkfort,Barley,7100.54,18676.31,Metric Tonnes,Loamy,Tube Well,Compost,293.83,38.06,Normal,Barley-Var-5,Yes,No,Yes,Manual,Mixed,Both,9,2.63,Warehouse,Local,F85066
2000,West Bengal,Chapmanhaven,Sugarcane,7917.19,14291.15,Metric Tonnes,Sandy,Sprinkler,Compost,251.7,30.17,Coldwave,Sugarcane-Var-1,No,Yes,No,Tractor,Mixed,Both,9,1.81,Cold Storage,National,F14224
2000,West Bengal,South Rebecca,Sugarcane,2950.18,8770.55,Metric Tonnes,Silty,Rainfed,Compost,377.03,38.14,Normal,Sugarcane-Var-8,Yes,Yes,Yes,Combined Harvester,Mixed,Both,5,2.97,None,Export,F31755
2000,West Bengal,Amandamouth,Cotton,5381.7,9291.37,Metric Tonnes,Clay,Tube Well,DAP,394.69,35.97,Normal,Cotton-Var-10,No,No,Yes,Manual,Mixed,Hired,5,1.73,None,National,F77425
2000,West Bengal,North Kristen,Cotton,877.08,2930.92,Metric Tonnes,Loamy,Tube Well,NPK,354.46,27.97,Normal,Cotton-Var-5,Yes,Yes,Yes,Tractor,Mixed,Hired,9,3.34,Cold Storage,Export,F74154
2000,West Bengal,Lake Julianland,Cotton,5234.92,12029.87,Metric Tonnes,Clay,Sprinkler,Compost,69.17,23.38,Heatwave,Cotton-Var-7,No,Yes,Yes,Manual,Mixed,Both,5,2.3,None,National,F69597
2000,West Bengal,Lake Rebecca,Cotton,10704.32,16155.64,Metric Tonnes,Silty,Rainfed,Vermicompost,166.72,24.95,Normal,Cotton-Var-2,No,No,Yes,Combined Harvester,Modern,Family,6,1.51,Cold Storage,Export,F45197
2000,West Bengal,Lake Douglas,Millet,3287.47,10979.21,Metric Tonnes,Sandy,Rainfed,Vermicompost,171.22,23.67,Coldwave,Millet-Var-3,No,No,Yes,Tractor,Traditional,Both,9,3.34,Warehouse,Local,F26284
2000,West Bengal,West Wendytown,Millet,6189.09,14881.27,Metric Tonnes,Clay,Drip,NPK,128.61,26.31,Normal,Millet-Var-7,Yes,Yes,No,Tractor,Modern,Family,8,2.4,Warehouse,National,F20803
2000,West Bengal,East Patrick,Millet,1752.35,3246.71,Metric Tonnes,Sandy,Tube Well,Urea,224.43,25.47,Heatwave,Millet-Var-5,Yes,No,Yes,Combined Harvester,Traditional,Family,4,1.85,Warehouse,Local,F27393
2001,Punjab,Gregoryfort,Wheat,8243.26,18339.5,Metric Tonnes,Clay,Sprinkler,NPK,253.21,30.81,Normal,Wheat-Var-1,No,Yes,No,Combined Harvester,Traditional,Hired,3,2.22,Cold Storage,Export,F21708
2001,Punjab,Robertfurt,Wheat,267.18,755.34,Metric Tonnes,Loamy,Canal,Compost,112.31,39.03,Flood,Wheat-Var-5,Yes,No,Yes,Combined Harvester,Mixed,Family,3,2.83,None,Local,F89995
2001,Punjab,New Danielleland,Wheat,1459.23,3398.92,Metric Tonnes,Clay,Drip,Compost,79.87,39.92,Drought,Wheat-Var-3,No,No,Yes,Tractor,Traditional,Family,9,2.33,Cold Storage,Export,F56076
2001,Punjab,Elizabethhaven,Wheat,3825.22,10292.8,Metric Tonnes,Silty,Rainfed,DAP,73.48,33.75,Drought,Wheat-Var-5,Yes,Yes,No,Combined Harvester,Traditional,Both,5,2.69,Cold Storage,State,F61347
2001,Punjab,West Lee,Rice,1393.51,4593.16,Metric Tonnes,Loamy,Tube Well,NPK,121.8,19.77,Heatwave,Rice-Var-2,Yes,No,Yes,Combined Harvester,Traditional,Hired,5,3.3,Cold Storage,Export,F84498
2001,Punjab,Leblancside,Rice,496.18,1212.72,Metric Tonnes,Silty,Rainfed,Vermicompost,247.69,16.64,Drought,Rice-Var-8,Yes,Yes,Yes,Tractor,Modern,Family,3,2.44,Cold Storage,Export,F76402
2001,Punjab,Wyattland,Rice,6491.7,15622.79,Metric Tonnes,Sandy,Sprinkler,NPK,233.54,26.02,Heatwave,Rice-Var-7,Yes,Yes,No,Tractor,Modern,Family,7,2.41,Cold Storage,State,F80305
2001,Punjab,West Tiffanyborough,Maize,3174.49,8314.88,Metric Tonnes,Silty,Sprinkler,Urea,104.33,19.55,Flood,Maize-Var-7,Yes,Yes,Yes,Tractor,Modern,Family,6,2.62,None,Local,F50539
2001,Punjab,Leeburgh,Maize,5101.31,17304.82,Metric Tonnes,Clay,Canal,Urea,180.66,21.77,Drought,Maize-Var-1,Yes,No,No,Combined Harvester,Mixed,Both,5,3.39,Cold Storage,National,F26637
2001,Punjab,Reynoldstown,Maize,5634.59,13057.99,Metric Tonnes,Sandy,Canal,Urea,58.89,18.9,Flood,Maize-Var-7,No,Yes,No,Combined Harvester,Mixed,Both,3,2.32,Warehouse,Export,F76949
2001,Punjab,Lake Melissachester,Barley,5132.09,14461.46,Metric Tonnes,Loamy,Drip,Vermicompost,59.48,20.55,Drought,Barley-Var-6,Yes,No,Yes,Combined Harvester,Mixed,Both,3,2.82,Cold Storage,Local,F15772
2001,Punjab,Wilsonshire,Barley,1760.32,5005.96,Metric Tonnes,Loamy,Tube Well,Urea,56.9,17.6,Heatwave,Barley-Var-6,No,Yes,Yes,Tractor,Mixed,Both,8,2.84,None,Export,F39427
2001,Punjab,Fergusonburgh,Barley,8668.6,16098.36,Metric Tonnes,Sandy,Tube Well,NPK,278.46,20.95,Flood,Barley-Var-5,Yes,No,Yes,Combined Harvester,Mixed,Family,4,1.86,Cold Storage,Local,F62550
2001,Punjab,West Jamiestad,Sugarcane,1227.94,2439.11,Metric Tonnes,Silty,Rainfed,Compost,302.79,36.39,Flood,Sugarcane-Var-2,No,Yes,No,Tractor,Modern,Both,9,1.99,Warehouse,State,F70807
2001,Punjab,Freemanton,Sugarcane,7274.03,16689.29,Metric Tonnes,Sandy,Sprinkler,NPK,283.83,20.12,Drought,Sugarcane-Var-9,Yes,Yes,Yes,Manual,Traditional,Family,7,2.29,Warehouse,Local,F53911
2001,Punjab,Lake Johnshire,Cotton,1887.94,6216.38,Metric Tonnes,Silty,Rainfed,Urea,54.55,17.14,Drought,Cotton-Var-9,Yes,No,No,Tractor,Traditional,Both,5,3.29,Cold Storage,Local,F40339
2001,Punjab,Lake Steven,Cotton,2932.13,4553.78,Metric Tonnes,Peaty,Drip,Compost,113.5,29.58,Heatwave,Cotton-Var-2,Yes,Yes,No,Tractor,Mixed,Both,3,1.55,Warehouse,State,F41034
2001,Punjab,Malonebury,Millet,2653.54,8717.78,Metric Tonnes,Sandy,Rainfed,NPK,336.11,23.55,Flood,Millet-Var-6,No,No,Yes,Tractor,Traditional,Family,9,3.29,None,Local,F30369
2001,Punjab,Andreamouth,Millet,2460.3,5558.76,Metric Tonnes,Loamy,Tube Well,NPK,256.6,21.7,Heatwave,Millet-Var-6,No,Yes,No,Tractor,Modern,Hired,6,2.26,Warehouse,Local,F21851
2001,Punjab,Lake Jordanborough,Millet,5464.37,12670.9,Metric Tonnes,Clay,Rainfed,Vermicompost,243.22,25.9,Normal,Millet-Var-4,No,Yes,Yes,Combined Harvester,Traditional,Hired,6,2.32,None,Local,F98759
2001,Haryana,Lowefort,Wheat,1837.58,6242.08,Metric Tonnes,Sandy,Tube Well,Urea,317.26,18.5,Heatwave,Wheat-Var-8,Yes,Yes,No,Tractor,Traditional,Family,3,3.4,Cold Storage,State,F27133
2001,Haryana,East Hollyfurt,Wheat,7044.89,17435.13,Metric Tonnes,Clay,Drip,Compost,363.09,35.0,Normal,Wheat-Var-10,No,Yes,Yes,Tractor,Traditional,Both,6,2.47,Cold Storage,Local,F53456
2001,Haryana,Campbellview,Wheat,5690.62,8791.66,Metric Tonnes,Loamy,Canal,NPK,144.04,28.54,Normal,Wheat-Var-3,No,No,No,Tractor,Modern,Both,6,1.54,Cold Storage,National,F38143
2001,Haryana,Benjaminchester,Rice,6376.12,12852.83,Metric Tonnes,Sandy,Rainfed,NPK,98.77,35.87,Drought,Rice-Var-1,Yes,No,No,Manual,Mixed,Hired,3,2.02,Cold Storage,National,F60202
